2025-10-07 23:32:24,174|INFO|root|main|Starting collection with 8 GPU processes
2025-10-07 23:33:01,701|ERROR|Worker-worker_6|worker|Task trtllm.attention_generation_run_attention_torch_67286_[512, 127, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,712|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_33153_[512, 1, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,712|ERROR|Worker-worker_1|worker|Task trtllm.attention_generation_run_attention_torch_51421_[512, 3, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,715|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_3171_[512, 255, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,715|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_74847_[512, 7, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,718|ERROR|Worker-worker_2|worker|Task trtllm.attention_generation_run_attention_torch_36018_[512, 15, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,720|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_19162_[512, 31, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,732|ERROR|Worker-worker_3|worker|Task trtllm.attention_generation_run_attention_torch_69993_[512, 63, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,741|ERROR|Worker-worker_1|worker|Task trtllm.attention_generation_run_attention_torch_55965_[512, 1, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,745|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_55798_[512, 3, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,746|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_73492_[512, 7, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,750|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_7633_[512, 31, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,750|ERROR|Worker-worker_2|worker|Task trtllm.attention_generation_run_attention_torch_67703_[512, 15, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,751|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_75021_[512, 255, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,764|ERROR|Worker-worker_3|worker|Task trtllm.attention_generation_run_attention_torch_92680_[512, 63, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,776|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_97708_[512, 1, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,777|ERROR|Worker-worker_1|worker|Task trtllm.attention_generation_run_attention_torch_50106_[512, 127, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,780|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_79788_[512, 3, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,782|ERROR|Worker-worker_2|worker|Task trtllm.attention_generation_run_attention_torch_52739_[512, 7, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,782|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_12440_[512, 15, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,784|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_82024_[512, 255, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,787|ERROR|Worker-worker_2|worker|Task trtllm.attention_generation_run_attention_torch_74496_[8, 1, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,787|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_20351_[8, 3, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,790|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_83237_[8, 7, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,790|ERROR|Worker-worker_2|worker|Task trtllm.attention_generation_run_attention_torch_13942_[8, 15, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,791|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_55174_[8, 31, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,794|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_57331_[8, 63, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,794|ERROR|Worker-worker_2|worker|Task trtllm.attention_generation_run_attention_torch_7462_[8, 127, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,794|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_3493_[8, 255, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,796|ERROR|Worker-worker_3|worker|Task trtllm.attention_generation_run_attention_torch_45753_[512, 31, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,797|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_48169_[8, 511, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,797|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_40400_[8, 2047, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,797|ERROR|Worker-worker_2|worker|Task trtllm.attention_generation_run_attention_torch_33941_[8, 1023, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,802|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_73792_[8, 8191, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,802|ERROR|Worker-worker_3|worker|Task trtllm.attention_generation_run_attention_torch_90309_[8, 4095, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,805|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_13372_[8, 16383, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,805|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_91919_[8, 1, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,806|ERROR|Worker-worker_3|worker|Task trtllm.attention_generation_run_attention_torch_39316_[8, 3, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,808|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_9923_[512, 63, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,808|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_19569_[8, 7, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,809|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_69678_[8, 15, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,810|ERROR|Worker-worker_2|worker|Task trtllm.attention_generation_run_attention_torch_10231_[8, 32767, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,810|ERROR|Worker-worker_3|worker|Task trtllm.attention_generation_run_attention_torch_87447_[8, 31, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,811|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_33819_[8, 63, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,812|ERROR|Worker-worker_1|worker|Task trtllm.attention_generation_run_attention_torch_32849_[512, 127, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,812|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_4455_[8, 255, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,813|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_81168_[8, 127, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,814|ERROR|Worker-worker_3|worker|Task trtllm.attention_generation_run_attention_torch_53944_[8, 511, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,814|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_27802_[8, 1023, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,816|ERROR|Worker-worker_2|worker|Task trtllm.attention_generation_run_attention_torch_44599_[8, 2047, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,816|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_37340_[8, 4095, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,817|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_69778_[8, 1, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,819|ERROR|Worker-worker_1|worker|Task trtllm.attention_generation_run_attention_torch_56365_[8, 8191, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,820|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_62895_[8, 7, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,820|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_63693_[512, 255, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,820|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_49105_[8, 15, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,820|ERROR|Worker-worker_2|worker|Task trtllm.attention_generation_run_attention_torch_63437_[8, 3, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,822|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_13756_[8, 16383, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,823|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_14381_[8, 63, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,823|ERROR|Worker-worker_1|worker|Task trtllm.attention_generation_run_attention_torch_83932_[8, 31, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,823|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_45076_[8, 127, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,824|ERROR|Worker-worker_2|worker|Task trtllm.attention_generation_run_attention_torch_25832_[8, 255, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,826|ERROR|Worker-worker_3|worker|Task trtllm.attention_generation_run_attention_torch_94642_[8, 32767, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,826|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_94348_[8, 511, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,827|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_2933_[8, 2047, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,827|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_80598_[8, 1023, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,828|ERROR|Worker-worker_1|worker|Task trtllm.attention_generation_run_attention_torch_56080_[8, 4095, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,829|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_59537_[8, 8191, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,830|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_41159_[8, 1, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,830|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_12850_[8, 3, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,831|ERROR|Worker-worker_1|worker|Task trtllm.attention_generation_run_attention_torch_98758_[8, 15, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,832|ERROR|Worker-worker_3|worker|Task trtllm.attention_generation_run_attention_torch_21421_[8, 7, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,833|ERROR|Worker-worker_2|worker|Task trtllm.attention_generation_run_attention_torch_15613_[8, 16383, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,833|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_73798_[8, 63, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,833|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_64923_[8, 31, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,833|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_63450_[8, 127, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,834|ERROR|Worker-worker_1|worker|Task trtllm.attention_generation_run_attention_torch_5505_[8, 255, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,836|ERROR|Worker-worker_3|worker|Task trtllm.attention_generation_run_attention_torch_27551_[8, 511, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,836|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_30460_[8, 1023, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,837|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_21176_[8, 2047, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,838|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_4427_[8, 4095, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,838|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_49332_[8, 32767, 64, 4, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,842|ERROR|Worker-worker_2|worker|Task trtllm.attention_generation_run_attention_torch_67449_[8, 8191, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,842|ERROR|Worker-worker_1|worker|Task trtllm.attention_generation_run_attention_torch_53570_[8, 16383, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,849|ERROR|Worker-worker_3|worker|Task trtllm.attention_generation_run_attention_torch_5709_[8, 32767, 64, 8, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,897|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_84206_[1024, 3, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,898|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_28601_[1024, 1, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,899|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_45154_[1024, 7, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,903|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_98921_[1024, 15, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,905|ERROR|Worker-worker_1|worker|Task trtllm.attention_generation_run_attention_torch_99239_[1024, 63, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,908|ERROR|Worker-worker_2|worker|Task trtllm.attention_generation_run_attention_torch_78632_[1024, 31, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,931|ERROR|Worker-worker_3|worker|Task trtllm.attention_generation_run_attention_torch_87667_[1024, 127, 64, 1, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,958|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_20245_[1024, 1, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,958|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_31028_[1024, 3, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,960|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_75665_[1024, 7, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,964|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_47173_[1024, 15, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,965|ERROR|Worker-worker_1|worker|Task trtllm.attention_generation_run_attention_torch_83228_[1024, 31, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:01,973|ERROR|Worker-worker_2|worker|Task trtllm.attention_generation_run_attention_torch_37320_[1024, 63, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:33:02,011|ERROR|Worker-worker_3|worker|Task trtllm.attention_generation_run_attention_torch_27153_[1024, 127, 64, 2, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
